id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path,simplified_type,image_id
78986941,Order to Charge,Spell Card,"Target 1 non-Token Normal Monster you control; Tribute that Normal Monster, and if you do, destroy 1 monster your opponent controls.",0,0,0,Quick-Play,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/78986941.jpg,training_data_final/training_images/78986941.jpg,spell,78986941.jpg
98867329,Cursed Armaments,Spell Card,The equipped monster loses 600 ATK for each monster you control. When this card is sent from the field to the Graveyard: You can target 1 face-up monster your opponent controls; equip it with this card.,0,0,0,Equip,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/98867329.jpg,training_data_final/training_images/98867329.jpg,spell,98867329.jpg
28534130,Salamangreat Burning Shell,Spell Card,"Special Summon 1 ""Salamangreat"" monster from your hand, but negate its effects, then, immediately after this effect resolves, Link Summon 1 ""Salamangreat"" Link Monster using materials you control, including the Summoned monster. This turn, that Link Summoned monster cannot attack or activate its effects. During your Main Phase: You can banish this card from your GY, then target 1 ""Salamangreat"" Link Monster in your GY; return it to the Extra Deck. You can only activate 1 ""Salamangreat Burning Shell"" per turn.",0,0,0,Quick-Play,Unknown,Salamangreat,https://images.ygoprodeck.com/images/cards_cropped/28534130.jpg,training_data_final/training_images/28534130.jpg,spell,28534130.jpg
1295111,Salamangreat Sanctuary,Spell Card,"If you Link Summon a ""Salamangreat"" Link Monster, you can use 1 ""Salamangreat"" Link Monster you control with its same name as the entire material. During damage calculation, if your monster battles: You can pay 1000 LP, then target 1 Link Monster you control; make its ATK 0, and if you do, gain LP equal to its original ATK. You can only use each effect of ""Salamangreat Sanctuary"" once per turn.",0,0,0,Field,Unknown,Salamangreat,https://images.ygoprodeck.com/images/cards_cropped/1295111.jpg,training_data_final/training_images/1295111.jpg,spell,1295111.jpg
28189908,T.G. Limiter Removal,Spell Card,"Discard 1 card; add 2 ""T.G."" monsters with different names from your Deck to your hand. You can banish this card from your GY, then target 1 ""T.G."" monster in your GY; shuffle it into the Deck, or if you control a Machine ""T.G."" monster, you can add it to your hand instead. You can only use 1 ""T.G. Limiter Removal"" effect per turn, and only once that turn.",0,0,0,Normal,Unknown,T.G.,https://images.ygoprodeck.com/images/cards_cropped/28189908.jpg,training_data_final/training_images/28189908.jpg,spell,28189908.jpg
76798740,Vendread Charge,Spell Card,"Send 1 Zombie monster from your hand or face-up from your field to the GY; Special Summon 1 ""Vendread"" monster from your Deck. You can only activate 1 ""Vendread Charge"" per turn.",0,0,0,Quick-Play,Unknown,Vendread,https://images.ygoprodeck.com/images/cards_cropped/76798740.jpg,training_data_final/training_images/76798740.jpg,spell,76798740.jpg
13247801,Machina Defense Perimeter,Spell Card,"While you control a Level 7 or higher Machine monster, your opponent's monsters cannot target Level 6 or lower Machine monsters you control for attacks, also your opponent cannot target them with card effects. If a face-up Machine monster(s) you control is destroyed by battle or card effect: You can target 1 Machine monster in your GY; add it to your hand. You can only use this effect of ""Machina Defense Perimeter"" once per turn.",0,0,0,Continuous,Unknown,Machina,https://images.ygoprodeck.com/images/cards_cropped/13247801.jpg,training_data_final/training_images/13247801.jpg,spell,13247801.jpg
94599451,Mythical Institution,Spell Card,"Each time a face-up ""Mythical Beast"" Pendulum Monster Card(s) you control is destroyed by battle or card effect, place 2 Spell Counters on this card. Once per turn: You can remove any number of Spell Counters from your field; add 1 monster to your hand from your Deck or face-up Extra Deck, with a Level equal to the number removed, that you can place a Spell Counter on. If this card on the field would be destroyed by card effect, you can remove 1 Spell Counter from this card instead.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/94599451.jpg,training_data_final/training_images/94599451.jpg,spell,94599451.jpg
91969909,Goddess Urd's Verdict,Spell Card,"Your opponent cannot target ""Valkyrie"" monsters you control with card effects, also they cannot be destroyed by your opponent's card effects. Once per turn: You can declare 1 card name, then target 1 Set card your opponent controls; reveal the Set card, and if it was the declared card, banish it. Otherwise, banish 1 card you control.",0,0,0,Continuous,Unknown,Valkyrie,https://images.ygoprodeck.com/images/cards_cropped/91969909.jpg,training_data_final/training_images/91969909.jpg,spell,91969909.jpg
43040603,Monster Gate,Spell Card,"Tribute 1 monster; excavate cards from the top of your Deck until you excavate a monster that can be Normal Summoned/Set. Special Summon it, also send the other excavated cards to the GY.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/43040603.jpg,training_data_final/training_images/43040603.jpg,spell,43040603.jpg
10938846,Rainbow Bridge of the Heart,Spell Card,"During your Main Phase, you can Normal Summon 1 ""Crystal Beast"" monster, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) You can only use each of the following effects of ""Rainbow Bridge of the Heart"" once per turn. During your Main Phase: You can destroy 1 ""Crystal Beast"" card you control or in your hand, and if you do, add 1 ""Crystal"" Spell/Trap from your Deck to your hand. If a ""Crystal Beast"" card(s) is placed in your Spell & Trap Zone, even during the Damage Step: You can target 1 card your opponent controls; return both that card and this card to the hand.",0,0,0,Continuous,Unknown,Rainbow Bridge,https://images.ygoprodeck.com/images/cards_cropped/10938846.jpg,training_data_final/training_images/10938846.jpg,spell,10938846.jpg
71645242,Black Garden,Spell Card,"If a monster(s) is Normal or Special Summoned face-up, except by the effect of ""Black Garden"": Halve its ATK, then, the controller of that monster Special Summons 1 ""Rose Token"" (Plant/DARK/Level 2/ATK 800/DEF 800) to their opponent's field in Attack Position. (This ATK loss remains even if this card leaves the field.) You can target 1 monster in your GY with ATK equal to the total ATK of all Plant monsters on the field; destroy this card and as many Plant monsters on the field as possible, then, if you destroyed all of them, Special Summon that targeted monster.",0,0,0,Field,Unknown,Rose Dragon,https://images.ygoprodeck.com/images/cards_cropped/71645242.jpg,training_data_final/training_images/71645242.jpg,spell,71645242.jpg
56063182,Primitive Planet Reichphobia,Spell Card,"When this card is activated: You can add 1 ""Scareclaw"" monster or ""Visas Starfrost"" from your Deck to your hand. Monsters your opponent controls lose 100 ATK/DEF for each Defense Position monster on the field. If 3 or more Defense Position monsters are on the field: You can target 1 card your opponent controls; destroy it. You can only use this effect of ""Primitive Planet Reichphobia"" once per turn. You can only activate 1 ""Primitive Planet Reichphobia"" per turn.",0,0,0,Field,Unknown,Scareclaw,https://images.ygoprodeck.com/images/cards_cropped/56063182.jpg,training_data_final/training_images/56063182.jpg,spell,56063182.jpg
78679226,Future Silence,Spell Card,"Add 1 monster that mentions ""Shining Sarcophagus"" from your Deck to your hand, then, if you activated this card during the Battle Phase while you controlled ""Shining Sarcophagus"" and a monster that mentions it, each player draws until they have 6 cards in their hand. You can only activate 1 ""Future Silence"" per turn.",0,0,0,Quick-Play,Unknown,Shining Sarcophagus,https://images.ygoprodeck.com/images/cards_cropped/78679226.jpg,training_data_final/training_images/78679226.jpg,spell,78679226.jpg
43011492,Evil Eye Confrontation,Spell Card,"If you control an ""Evil Eye"" monster: Target 1 Spell/Trap your opponent controls; destroy it, and if you do, and ""Evil Eye of Selene"" is in your Spell & Trap Zone, banish that destroyed card. You can only activate 1 ""Evil Eye Confrontation"" per turn.",0,0,0,Quick-Play,Unknown,Evil Eye,https://images.ygoprodeck.com/images/cards_cropped/43011492.jpg,training_data_final/training_images/43011492.jpg,spell,43011492.jpg
37511832,Sargasso Lighthouse,Spell Card,"When a Spell effect that would inflict damage to you is activated: You take no damage from that effect. While this card is in your Graveyard, you take no damage from the effect of ""Sargasso the D.D. Battlefield"". When this Set card is sent to the Graveyard: You can add 1 ""Sargasso the D.D. Battlefield"" from your Deck to your hand.",0,0,0,Quick-Play,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/37511832.jpg,training_data_final/training_images/37511832.jpg,spell,37511832.jpg
81439173,Foolish Burial,Spell Card,Send 1 monster from your Deck to the GY.,0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/81439173.jpg,training_data_final/training_images/81439173.jpg,spell,81439173.jpg
36637374,Branded Opening,Spell Card,"Discard 1 card, then take 1 ""Despia"" monster from your Deck, and either add it to your hand or Special Summon it in Defense Position, also for the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck, except Fusion Monsters. If a Fusion Monster(s) you control would be destroyed by card effect, you can banish this card from your GY instead. You can only use each effect of ""Branded Opening"" once per turn.",0,0,0,Quick-Play,Unknown,Branded,https://images.ygoprodeck.com/images/cards_cropped/36637374.jpg,training_data_final/training_images/36637374.jpg,spell,36637374.jpg
72043279,Supreme King's Castle,Spell Card,"You can Fusion Summon Fusion Monsters that must be Special Summoned with ""Dark Fusion"", with effects other than ""Dark Fusion"". Once per turn, during damage calculation, if your Fiend monster battles an opponent's monster: You can send 1 ""Evil HERO"" monster from your Deck or Extra Deck to the GY; your monster gains ATK equal to the Level of the monster sent to the GY x 200, until the end of this turn (even if this card leaves the field).",0,0,0,Field,Unknown,Evil HERO,https://images.ygoprodeck.com/images/cards_cropped/72043279.jpg,training_data_final/training_images/72043279.jpg,spell,72043279.jpg
7672244,Shien's Spy,Spell Card,Select 1 face-up monster you control to activate this card. Give control of the selected monster to your opponent until the End Phase of this turn.,0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/7672244.jpg,training_data_final/training_images/7672244.jpg,spell,7672244.jpg
41128647,Dinomic Powerload,Spell Card,"All ""Dinomist"" monsters on the field gain 300 ATK and DEF. If a ""Dinomist"" monster you control battles, your opponent cannot activate cards or effects until the end of the Damage Step.",0,0,0,Field,Unknown,Dinomist,https://images.ygoprodeck.com/images/cards_cropped/41128647.jpg,training_data_final/training_images/41128647.jpg,spell,41128647.jpg
97091969,Armed Dragon Lightning,Spell Card,"If an ""Armed Dragon"" monster(s) you control would be destroyed by card effect, you can send this card to the GY instead. You can target 1 ""Armed Dragon"" monster you control, then activate 1 of these effects;
● It gains ATK equal to its Level x 100 (even if this card leaves the field).
● Add 1 ""Armed Dragon"" monster with an equal or lower Level than it from your GY to your hand.
You can only use this effect of ""Armed Dragon Lightning"" once per turn.",0,0,0,Continuous,Unknown,Armed Dragon,https://images.ygoprodeck.com/images/cards_cropped/97091969.jpg,training_data_final/training_images/97091969.jpg,spell,97091969.jpg
28553439,Magical Dimension,Spell Card,"If you control a Spellcaster monster: Target 1 monster you control; Tribute that target, then Special Summon 1 Spellcaster monster from your hand, then you can destroy 1 monster on the field.",0,0,0,Quick-Play,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/28553439.jpg,training_data_final/training_images/28553439.jpg,spell,28553439.jpg
63703130,O - Oversoul,Spell Card,"Target 1 ""Elemental HERO"" Normal Monster in your Graveyard; Special Summon that target.",0,0,0,Normal,Unknown,Elemental HERO,https://images.ygoprodeck.com/images/cards_cropped/63703130.jpg,training_data_final/training_images/63703130.jpg,spell,63703130.jpg
93437091,"Bingo Machine, Go!!!",Spell Card,"Reveal 3 cards from your Deck that each meets at least 1 of the criteria listed below, your opponent randomly picks 1 for you to add to your hand, and you shuffle the rest into your Deck. You can only activate 1 ""Bingo Machine, Go!!!"" per turn.
● ""Blue-Eyes"" monster
● Spell/Trap that specifically lists the card ""Blue-Eyes White Dragon"" or ""Blue-Eyes Ultimate Dragon"", except ""Bingo Machine, Go!!!""",0,0,0,Normal,Unknown,Blue-Eyes,https://images.ygoprodeck.com/images/cards_cropped/93437091.jpg,training_data_final/training_images/93437091.jpg,spell,93437091.jpg
73866096,Dodododraw,Spell Card,"Send 1 ""Dododo"" monster from your hand or face-up from your side of the field to the Graveyard; draw 2 cards. You can only activate 1 ""Dodododraw"" per turn.",0,0,0,Normal,Unknown,Dododo,https://images.ygoprodeck.com/images/cards_cropped/73866096.jpg,training_data_final/training_images/73866096.jpg,spell,73866096.jpg
80044027,Mikanko Fire Dance,Spell Card,"Special Summon 1 ""Mikanko"" monster from your hand or GY, and if you do, equip it with this card, then you can Special Summon 1 monster from your opponent's GY to their field, but negate its effects. The equipped monster cannot be destroyed by card effects. You can only activate 1 ""Mikanko Fire Dance"" per turn.",0,0,0,Equip,Unknown,Mikanko,https://images.ygoprodeck.com/images/cards_cropped/80044027.jpg,training_data_final/training_images/80044027.jpg,spell,80044027.jpg
97474300,Duelist Genesis,Spell Card,"If you have a Tuner on your field or in your GY: Add 1 ""Synchro"" Spell/Trap from your Deck to your hand. You can only activate 1 ""Duelist Genesis"" per turn.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/97474300.jpg,training_data_final/training_images/97474300.jpg,spell,97474300.jpg
45247637,Mark of the Rose,Spell Card,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",0,0,0,Equip,Unknown,Rose Dragon,https://images.ygoprodeck.com/images/cards_cropped/45247637.jpg,training_data_final/training_images/45247637.jpg,spell,45247637.jpg
29400787,Ghostrick Parade,Spell Card,"Monsters cannot attack face-down Defense Position monsters, but can attack directly if all monsters their opponent controls are face-down Defense Position. Your opponent takes no damage. When an opponent's monster declares a direct attack: You can add 1 ""Ghostrick"" card from your Deck to your hand.",0,0,0,Field,Unknown,Ghostrick,https://images.ygoprodeck.com/images/cards_cropped/29400787.jpg,training_data_final/training_images/29400787.jpg,spell,29400787.jpg
66594927,Meklord Deflection,Spell Card,"Target 1 ""Meklord"" monster you control; your opponent takes no battle damage from attacks involving that face-up monster until the end of this turn, also its ATK becomes (permanently) the combined original ATK of all ""Meklord"" monsters you currently control. If a ""Meklord"" monster(s) you control would be destroyed by battle or card effect, you can banish this card from your GY instead. You can only activate 1 ""Meklord Deflection"" per turn.",0,0,0,Quick-Play,Unknown,Meklord,https://images.ygoprodeck.com/images/cards_cropped/66594927.jpg,training_data_final/training_images/66594927.jpg,spell,66594927.jpg
37520316,Mind Control,Spell Card,"Target 1 monster your opponent controls; until the End Phase, take control of that target, but it cannot declare an attack or be Tributed.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/37520316.jpg,training_data_final/training_images/37520316.jpg,spell,37520316.jpg
45869829,Quick Booster,Spell Card,"Target 1 Quick-Play Spell in your GY, except ""Quick Booster""; shuffle that target into the Deck. If this card you control is destroyed by your opponent's card and sent to your GY: You can add 1 Quick-Play Spell from your Deck to your hand, except ""Quick Booster"".",0,0,0,Quick-Play,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/45869829.jpg,training_data_final/training_images/45869829.jpg,spell,45869829.jpg
71867500,Dragon Revival Rhapsody,Spell Card,"If you control a Spellcaster monster: You can target up to 2 Dragon monsters in your GY, including at least 1 Normal Monster; Special Summon them. Your opponent takes no damage this turn. You can only activate 1 ""Dragon Revival Rhapsody"" per turn.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/71867500.jpg,training_data_final/training_images/71867500.jpg,spell,71867500.jpg
34822850,Void Expansion,Spell Card,"During your Standby Phase: You can Special Summon 1 ""Infernoid Token"" (Fiend-Type/FIRE/Level 1/ATK 0/DEF 0). To Special Summon an ""Infernoid"" monster using its own procedure, you can banish ""Infernoid"" monster(s) you control instead of those in the Graveyard (or any combination of both). Your opponent cannot target ""Infernoid"" monsters you control for attacks or with card effects, except the ""Infernoid"" monster you control with the highest Level (either, if tied).",0,0,0,Field,Unknown,Infernoid,https://images.ygoprodeck.com/images/cards_cropped/34822850.jpg,training_data_final/training_images/34822850.jpg,spell,34822850.jpg
63717421,Boot-Up Order - Gear Charge,Spell Card,"When this card is activated: You can target any number of ""Gadget"" Monster Cards you control that are equipped to a monster; Special Summon them. You can discard 1 card; add 1 ""Boot-Up Admiral - Destroyer Dynamo"" from your Deck to your hand. You can only use this effect of ""Boot-Up Order - Gear Charge"" once per turn. You can only activate 1 ""Boot-Up Order - Gear Charge"" per turn.",0,0,0,Continuous,Unknown,Boot-Up,https://images.ygoprodeck.com/images/cards_cropped/63717421.jpg,training_data_final/training_images/63717421.jpg,spell,63717421.jpg
33062423,Decode Destruction,Spell Card,"Target 1 ""Decode Talker"" you control; apply the following effects this turn, depending on the number of monsters it currently points to.
● 1+: That monster gains 500 ATK for each monster it currently points to.
● 2+: Monsters destroyed by battle with that monster are banished after damage calculation.
● 3: After damage calculation, if that monster destroys your opponent's monster by battle: Destroy all cards your opponent controls.
You can only activate 1 ""Decode Destruction"" per turn.",0,0,0,Normal,Unknown,Code Talker,https://images.ygoprodeck.com/images/cards_cropped/33062423.jpg,training_data_final/training_images/33062423.jpg,spell,33062423.jpg
91703676,Fire King Sky Burn,Spell Card,"Target an equal number of ""Fire King"" monsters you control and cards your opponent controls; destroy them. If a ""Fire King"" card(s) you control would be destroyed by card effect, you can banish this card from your GY instead. You can only use 1 ""Fire King Sky Burn"" effect per turn, and only once that turn.",0,0,0,Quick-Play,Unknown,Fire King,https://images.ygoprodeck.com/images/cards_cropped/91703676.jpg,training_data_final/training_images/91703676.jpg,spell,91703676.jpg
12735388,Rainbow Veil,Spell Card,"If the equipped monster battles an opponent's monster, while that monster is on the field its effect(s) is negated during the Battle Phase only.",0,0,0,Equip,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/12735388.jpg,training_data_final/training_images/12735388.jpg,spell,12735388.jpg
46232525,The Claw of Hermos,Spell Card,"(This card is also always treated as ""Legendary Dragon Hermos"".)
Send 1 monster from your hand or field to the GY, of the Type that is listed on a Fusion Monster that can only be Special Summoned with ""The Claw of Hermos"" (if that card is Set, reveal it), then Special Summon that Fusion Monster from your Extra Deck. You can only activate 1 ""The Claw of Hermos"" per turn.",0,0,0,Normal,Unknown,Legendary Knight,https://images.ygoprodeck.com/images/cards_cropped/46232525.jpg,training_data_final/training_images/46232525.jpg,spell,46232525.jpg
79912449,Mikanko Reflection Rondo,Spell Card,"Equip only to an opponent's monster. While you control a ""Mikanko"" monster, take control of that equipped monster. Neither player can activate the effects of the equipped monster while you control it. When this card leaves the field, send the equipped monster to the GY. You can only control 1 ""Mikanko Reflection Rondo"". You can only activate 1 ""Mikanko Reflection Rondo"" per turn.",0,0,0,Equip,Unknown,Mikanko,https://images.ygoprodeck.com/images/cards_cropped/79912449.jpg,training_data_final/training_images/79912449.jpg,spell,79912449.jpg
33057951,Surface,Spell Card,"Target 1 Level 3 or lower Fish, Sea Serpent, or Aqua monster in your GY; Special Summon it in face-up Defense Position.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/33057951.jpg,training_data_final/training_images/33057951.jpg,spell,33057951.jpg
99531088,Jurassic Power,Spell Card,"All Dinosaur monsters you control gain 300 ATK. You can Normal Summon Level 5 or higher Dinosaur monsters without Tributing. You can send 1 Dinosaur monster from your hand or face-up field to the GY; add 1 Dinosaur monster with 1200 DEF from your Deck to your hand. You can only use this effect of ""Jurassic Power"" once per turn.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/99531088.jpg,training_data_final/training_images/99531088.jpg,spell,99531088.jpg
19671433,Mannadium Imaginings,Spell Card,"Reveal 1 ""Mannadium"" monster or ""Visas Starfrost"" in your hand; draw 2 cards, then place 1 card from your hand on the bottom of the Deck. You can banish this card from your GY, then target 1 monster you control with 1500 ATK/2100 DEF; treat it as a Tuner until the end of this turn. You can only use each effect of ""Mannadium Imaginings"" once per turn.",0,0,0,Normal,Unknown,Mannadium,https://images.ygoprodeck.com/images/cards_cropped/19671433.jpg,training_data_final/training_images/19671433.jpg,spell,19671433.jpg
23459650,Rebirth of Nephthys,Spell Card,"This card can be used to Ritual Summon any ""Nephthys"" Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. Then, if you Tributed ""Devotee of Nephthys"" or ""Cerulean Sacred Phoenix of Nephthys"", you can destroy 1 card on the field.",0,0,0,Ritual,Unknown,Nephthys,https://images.ygoprodeck.com/images/cards_cropped/23459650.jpg,training_data_final/training_images/23459650.jpg,spell,23459650.jpg
40450317,Ties of the Brethren,Spell Card,"Pay 2000 LP, then target 1 Level 4 or lower monster you control; for the rest of this turn after this card resolves, you cannot Special Summon monsters, also Special Summon 2 monsters from your Deck, with the same Type, Attribute, and Level as that monster, but with different names from each other and that monster. You cannot conduct your Battle Phase the turn you activate this card.",0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/40450317.jpg,training_data_final/training_images/40450317.jpg,spell,40450317.jpg
35705817,Ghost Fusion,Spell Card,"Fusion Summon 1 Fusion Monster from your Extra Deck, using only Zombie monsters you control as material. If your LP are lower than your opponent's, you can also banish up to 1 Zombie monster from your hand, Deck, or GY as material. You can only activate 1 ""Ghost Fusion"" per turn.",0,0,0,Normal,Unknown,Fusion,https://images.ygoprodeck.com/images/cards_cropped/35705817.jpg,training_data_final/training_images/35705817.jpg,spell,35705817.jpg
50371210,Beacon of White,Spell Card,"If you do not control another ""Beacon of White"", and you have 3 or more ""Blue-Eyes"" monsters in your GY: Target 1 of them; Special Summon it, but it has its effects negated, also equip it with this card. When this card leaves the field, banish the equipped monster. Other monsters you control cannot attack, also if you have any number of ""Blue-Eyes"" monster(s) in your GY, the equipped monster can attack up to that number of times during each Battle Phase.",0,0,0,Equip,Unknown,Blue-Eyes,https://images.ygoprodeck.com/images/cards_cropped/50371210.jpg,training_data_final/training_images/50371210.jpg,spell,50371210.jpg
47870325,Smile Action,Spell Card,"When this card is activated: Each player can banish up to 5 Spells from their own GY, face-down. If a monster declares an attack: The attacked player activates this effect;
● You (the attacked player) can randomly add 1 of your cards banished by this card's effect to your hand, then you can discard it and negate that attack, but if you do not discard that added card, any battle damage you take this turn is doubled (even if this card leaves the field).",0,0,0,Field,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/47870325.jpg,training_data_final/training_images/47870325.jpg,spell,47870325.jpg
12801833,Traptrip Garden,Spell Card,"During your Main Phase, you can Normal Summon 1 ""Traptrix"" monster, in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) The first time each Insect or Plant monster you control would be destroyed by battle each turn, it is not destroyed. You can banish 1 monster you control; Special Summon 1 ""Traptrix"" monster from your hand or GY. You can only use this effect of ""Traptrip Garden"" once per turn.",0,0,0,Field,Unknown,Traptrix,https://images.ygoprodeck.com/images/cards_cropped/12801833.jpg,training_data_final/training_images/12801833.jpg,spell,12801833.jpg
87481592,Dogmatikacism,Spell Card,"If the equipped monster is a ""Dogmatika"" monster, it gains ATK equal to its Level x 100. If not, it loses 200 ATK for each ""Dogmatika"" monster you control. If this card is sent to the GY because the equipped monster is destroyed: You can send 1 monster from your Extra Deck to the GY. You can only use this effect of ""Dogmatikacism"" once per turn.",0,0,0,Equip,Unknown,Dogmatika,https://images.ygoprodeck.com/images/cards_cropped/87481592.jpg,training_data_final/training_images/87481592.jpg,spell,87481592.jpg
21715135,Gagaga Academy Emergency Network,Spell Card,"If your opponent controls a monster and you control no monsters: Special Summon 1 ""Gagaga"" monster from your Deck. You cannot Special Summon any other monsters, except by Xyz Summon, during the turn you activate this card. You can only activate 1 ""Gagaga Academy Emergency Network"" per turn.",0,0,0,Normal,Unknown,Gagaga,https://images.ygoprodeck.com/images/cards_cropped/21715135.jpg,training_data_final/training_images/21715135.jpg,spell,21715135.jpg
70046172,Rush Recklessly,Spell Card,Target 1 face-up monster on the field; it gains 700 ATK until the end of this turn.,0,0,0,Quick-Play,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/70046172.jpg,training_data_final/training_images/70046172.jpg,spell,70046172.jpg
101205066,Interdimensional Matter Translocator,Spell Card,"You can target 1 monster on the field; banish it, then return it to the field. If your opponent activates a card or effect: You can target 1 face-up monster whose effects are negated; banish it, then return it to the field. Before resolving an opponent's card effect that targets this face-up card, banish this card until the End Phase of the next turn. You can only use each effect of ""Interdimensional Matter Translocator"" once per turn.",0,0,0,Continuous,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/101205066.jpg,training_data_final/training_images/101205066.jpg,spell,101205066.jpg
93850690,Swordsoul Sacred Summit,Spell Card,"Target 1 ""Swordsoul"" monster in your GY, or if you control a Synchro Monster, you can target 1 Wyrm monster instead; Special Summon it. If this card is banished: You can target 1 ""Swordsoul"" monster, or Wyrm monster, you control; increase or decrease its Level by 1 until the end of this turn. You can only use each effect of ""Swordsoul Sacred Summit"" once per turn.",0,0,0,Normal,Unknown,Swordsoul,https://images.ygoprodeck.com/images/cards_cropped/93850690.jpg,training_data_final/training_images/93850690.jpg,spell,93850690.jpg
59419719,Fossil Fusion,Spell Card,"Fusion Summon 1 ""Fossil"" Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it from any GYs (except for materials with a specific GY requirement listed). If you banished monsters from both GYs, neither player can target that Special Summoned monster with monster effects. If a face-up ""Fossil"" Fusion Monster(s) you control is destroyed by battle or card effect, while this card is in your GY: You can add this card from the GY to your hand. You can only use this effect of ""Fossil Fusion"" once per turn.",0,0,0,Normal,Unknown,Fossil,https://images.ygoprodeck.com/images/cards_cropped/59419719.jpg,training_data_final/training_images/59419719.jpg,spell,59419719.jpg
59385322,Core Blaster,Spell Card,"Equip only to a ""Koa'ki Meiru"" monster. If it battles a LIGHT or DARK monster, destroy that monster without applying damage calculation. When the equipped monster is removed from the field and this card is sent to the Graveyard, you can return this card to your hand.",0,0,0,Equip,Unknown,Koa'ki Meiru,https://images.ygoprodeck.com/images/cards_cropped/59385322.jpg,training_data_final/training_images/59385322.jpg,spell,59385322.jpg
64659851,Law of the Cosmos,Spell Card,"Your opponent can Set 1 Trap directly from their hand or Deck. Then, if they did, Special Summon 1 ""Jinzo"" from your Deck. If they did not, add 1 ""Jinzo"", or 1 monster that specifically lists that card in its text, from your Deck to your hand. You can only activate 1 ""Law of the Cosmos"" per turn.",0,0,0,Normal,Unknown,Jinzo,https://images.ygoprodeck.com/images/cards_cropped/64659851.jpg,training_data_final/training_images/64659851.jpg,spell,64659851.jpg
81613061,War Rock Medium,Spell Card,"While your opponent controls a Special Summoned monster and you control a Level 7 or higher ""War Rock"" monster, during Main Phase 1, neither player can activate the effects of monsters on the field. During your Main Phase: You can Set 1 ""War Rock"" Spell/Trap directly from your Deck, except ""War Rock Medium"", also you cannot Special Summon monsters for the rest of this turn, except Warrior monsters. You can only use this effect of ""War Rock Medium"" once per turn.",0,0,0,Continuous,Unknown,War Rock,https://images.ygoprodeck.com/images/cards_cropped/81613061.jpg,training_data_final/training_images/81613061.jpg,spell,81613061.jpg
29047353,Aquarium Stage,Spell Card,"WATER monsters you control cannot be destroyed by battle with a non-WATER monster. ""Aquaactress"" monsters you control are unaffected by your opponent's monster effects. If this card is sent from the field to the Graveyard: You can target 1 Aqua-Type monster in your Graveyard; Special Summon it, also you cannot Special Summon monsters for the rest of this turn, except Aqua-Type monsters.",0,0,0,Continuous,Unknown,Aquaactress,https://images.ygoprodeck.com/images/cards_cropped/29047353.jpg,training_data_final/training_images/29047353.jpg,spell,29047353.jpg
25345186,After the Struggle,Spell Card,This card can only be activated during Main Phase 1. All monsters on both sides of the field that have been involved in damage calculation are destroyed during the End Step of the turn.,0,0,0,Normal,Unknown,Unknown,https://images.ygoprodeck.com/images/cards_cropped/25345186.jpg,training_data_final/training_images/25345186.jpg,spell,25345186.jpg
88693151,Trickstar Fusion,Spell Card,"Fusion Summon 1 ""Trickstar"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. You can banish this card from your GY, then target 1 ""Trickstar"" monster in your GY; add it to your hand, but you cannot Normal Summon/Set or Special Summon monsters with that name for the rest of this turn.",0,0,0,Normal,Unknown,Trickstar,https://images.ygoprodeck.com/images/cards_cropped/88693151.jpg,training_data_final/training_images/88693151.jpg,spell,88693151.jpg
